id,name,desc,type,url,wikidata
364,"Ljung, Jesper","Swedish association football player, played for BoIS, born 1973-12-31",Q5,https://boishistoria.se/visa-data/?what=spelare&id=364&link=visa-data,
643,"Ljung, Per-Ola","Swedish association football player, played for BoIS, born 1967-11-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=643&link=visa-data,
655,"Ljung, Philip","Swedish association football player, played for BoIS, born 1997-11-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=655&link=visa-data,
40,"Ljungberg, Anders ""Puskas""","Swedish association football player, played for BoIS, born 1947-07-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=40&link=visa-data,
203,"Ljunggren, Ernst","Swedish association football player, played for BoIS, born 1921-03-28",Q5,https://boishistoria.se/visa-data/?what=spelare&id=203&link=visa-data,
137,"Lorichs, Christer","Swedish association football player, played for BoIS, born 1958-06-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=137&link=visa-data,
164,"Lukanovic, Darko","Swedish association football player, played for BoIS, born 1984-06-01",Q5,https://boishistoria.se/visa-data/?what=spelare&id=164&link=visa-data,
746,"Lukic, Stojan","Swedish association football player, played for BoIS, born 1979-12-28",Q5,https://boishistoria.se/visa-data/?what=spelare&id=746&link=visa-data,
138,"Lundberg, Christer","Swedish association football player, played for BoIS, born 1949-11-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=138&link=visa-data,
254,"Lundberg, Gustaf","Swedish association football player, played for BoIS, born 1911-11-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=254&link=visa-data,
365,"Lundberg, Jesper","Swedish association football player, played for BoIS, born 1993-10-24",Q5,https://boishistoria.se/visa-data/?what=spelare&id=365&link=visa-data,
396,"Lundberg, Johnny","Swedish association football player, played for BoIS, born 1982-04-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=396&link=visa-data,
787,"Lundh, Tommy 48","Swedish association football player, played for BoIS, born 1948-12-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=787&link=visa-data,
788,"Lundh, Tommy 65","Swedish association football player, played for BoIS, born 1965-05-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=788&link=visa-data,
216,"Lundqvist, Folke ""Lunkan""","Swedish association football player, played for BoIS, born 1921-08-29",Q5,https://boishistoria.se/visa-data/?what=spelare&id=216&link=visa-data,
145,"Lydén, Cimon","Swedish association football player, played for BoIS, born 1995-07-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=145&link=visa-data,
96,"Magnusson, Billy","Swedish association football player, played for BoIS, born 1978-10-21",Q5,https://boishistoria.se/visa-data/?what=spelare&id=96&link=visa-data,
686,"Magnusson, Roger","Swedish association football player, played for BoIS, born 1954-05-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=686&link=visa-data,
730,"Magnusson, Stefan","Swedish association football player, played for BoIS, born 1962-07-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=730&link=visa-data,
210,"Magro, Felix","Swedish association football player, played for BoIS, born 1979-02-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=210&link=visa-data,
3753,"Mahmood, Yosef","Swedish association football player, played for BoIS, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3753&link=visa-data,
