id,name,desc
Joel-Appelgren_81,APPELGREN Joel,Spelare i IFK Göteborg (ifkdb.se ID Joel-Appelgren_81)
Sven-Appelgren_82,APPELGREN Sven,Spelare i IFK Göteborg (ifkdb.se ID Sven-Appelgren_82)
Gunnar-Arcadius_83,ARCADIUS Gunnar,Spelare i IFK Göteborg (ifkdb.se ID Gunnar-Arcadius_83)
Lars-Erik-Arvelin_84,ARVELIN Lars-Erik,Spelare i IFK Göteborg (ifkdb.se ID Lars-Erik-Arvelin_84)
Nicklas-Asp_752,ASP Nicklas,Spelare i IFK Göteborg (ifkdb.se ID Nicklas-Asp_752)
Vilgot-Aspengren_85,ASPENGREN Vilgot,Spelare i IFK Göteborg (ifkdb.se ID Vilgot-Aspengren_85)
William-Atashkadeh_753,ATASHKADEH William,Spelare i IFK Göteborg (ifkdb.se ID William-Atashkadeh_753)
Bernt-Attemalm_86,ATTEMALM Bernt,Spelare i IFK Göteborg (ifkdb.se ID Bernt-Attemalm_86)
Ludwig-Augustinsson_754,AUGUSTINSSON Ludwig,Spelare i IFK Göteborg (ifkdb.se ID Ludwig-Augustinsson_754)
Kenth-Augustsson_87,AUGUSTSSON Kenth,Spelare i IFK Göteborg (ifkdb.se ID Kenth-Augustsson_87)
Torsten-Augustsson_88,AUGUSTSSON Torsten,Spelare i IFK Göteborg (ifkdb.se ID Torsten-Augustsson_88)
Jonathan-Azulay_755,AZULAY Jonathan,Spelare i IFK Göteborg (ifkdb.se ID Jonathan-Azulay_755)
Nikolai-Baden_993,BADEN Nikolai,Spelare i IFK Göteborg (ifkdb.se ID Nikolai-Baden_993)
Jonas-Bager_988,BAGER Jonas,Spelare i IFK Göteborg (ifkdb.se ID Jonas-Bager_988)
Ulf-B%C3%A5ng+%28Johansson%29_356,BÅNG Ulf,Spelare i IFK Göteborg (ifkdb.se ID Ulf-B%C3%A5ng+%28Johansson%29_356)
Johan-B%C3%A5ngsbo_944,BÅNGSBO Johan,Spelare i IFK Göteborg (ifkdb.se ID Johan-B%C3%A5ngsbo_944)
Nicklas-B%C3%A4rkroth_765,BÄRKROTH Nicklas,Spelare i IFK Göteborg (ifkdb.se ID Nicklas-B%C3%A4rkroth_765)
Stefan-B%C3%A4rlin_135,BÄRLIN Stefan,Spelare i IFK Göteborg (ifkdb.se ID Stefan-B%C3%A4rlin_135)
Elis-Barlind_983,BARLIND Elis,Spelare i IFK Göteborg (ifkdb.se ID Elis-Barlind_983)
Junes-Barny_902,BARNY Junes,Spelare i IFK Göteborg (ifkdb.se ID Junes-Barny_902)
Lee-Baxter_756,BAXTER Lee,Spelare i IFK Göteborg (ifkdb.se ID Lee-Baxter_756)
Jan-Bender_90,BENDER Jan,Spelare i IFK Göteborg (ifkdb.se ID Jan-Bender_90)
Adam+Ingi-Benediktsson_937,BENEDIKTSSON Adam Ingi,Spelare i IFK Göteborg (ifkdb.se ID Adam+Ingi-Benediktsson_937)
%C3%85ke-Bengtsson_95,BENGTSSON Åke,Spelare i IFK Göteborg (ifkdb.se ID %C3%85ke-Bengtsson_95)
Algot-Bengtsson_91,BENGTSSON Algot,Spelare i IFK Göteborg (ifkdb.se ID Algot-Bengtsson_91)
Patrik-Bengtsson_93,BENGTSSON Patrik,Spelare i IFK Göteborg (ifkdb.se ID Patrik-Bengtsson_93)
Sture-Bengtsson_94,BENGTSSON Sture,Spelare i IFK Göteborg (ifkdb.se ID Sture-Bengtsson_94)
Holger-Bennhov+%28Bengtsson%29_92,BENNHOV Holger,Spelare i IFK Göteborg (ifkdb.se ID Holger-Bennhov+%28Bengtsson%29_92)
Lion-Beqiri_980,BEQIRI Lion,Spelare i IFK Göteborg (ifkdb.se ID Lion-Beqiri_980)
Bror-Berg_97,BERG Bror,Spelare i IFK Göteborg (ifkdb.se ID Bror-Berg_97)
Fritz-Berg_98,BERG Fritz,Spelare i IFK Göteborg (ifkdb.se ID Fritz-Berg_98)
Jonatan-Berg_758,BERG Jonatan,Spelare i IFK Göteborg (ifkdb.se ID Jonatan-Berg_758)
Kent-Berg_99,BERG Kent,Spelare i IFK Göteborg (ifkdb.se ID Kent-Berg_99)
Marcus-Berg_757,BERG Marcus,Spelare i IFK Göteborg (ifkdb.se ID Marcus-Berg_757)
Harry-Bergelin_102,BERGELIN Harry,Spelare i IFK Göteborg (ifkdb.se ID Harry-Bergelin_102)
Hans-Bergendahl_100,BERGENDAHL Hans,Spelare i IFK Göteborg (ifkdb.se ID Hans-Bergendahl_100)
Fred-Berglin_908,BERGLIN Fred,Spelare i IFK Göteborg (ifkdb.se ID Fred-Berglin_908)
Olof-Berglund_103,BERGLUND Olof,Spelare i IFK Göteborg (ifkdb.se ID Olof-Berglund_103)
Evert-Bergman_104,BERGMAN Evert,Spelare i IFK Göteborg (ifkdb.se ID Evert-Bergman_104)
Jakob-Bergman_861,BERGMAN Jakob,Spelare i IFK Göteborg (ifkdb.se ID Jakob-Bergman_861)
Uno-Bergman_105,BERGMAN Uno,Spelare i IFK Göteborg (ifkdb.se ID Uno-Bergman_105)
Adam-Bergmark+Wiberg_1013,BERGMARK WIBERG Adam,Spelare i IFK Göteborg (ifkdb.se ID Adam-Bergmark+Wiberg_1013)
Erik-Bergqvist_101,BERGQVIST Erik,Spelare i IFK Göteborg (ifkdb.se ID Erik-Bergqvist_101)
Algot-Bergstr%C3%B6m_106,BERGSTRÖM Algot,Spelare i IFK Göteborg (ifkdb.se ID Algot-Bergstr%C3%B6m_106)
Erik-Bergstr%C3%B6m_109,BERGSTRÖM Erik,Spelare i IFK Göteborg (ifkdb.se ID Erik-Bergstr%C3%B6m_109)
Henrik-Bergstr%C3%B6m_107,BERGSTRÖM Henrik,Spelare i IFK Göteborg (ifkdb.se ID Henrik-Bergstr%C3%B6m_107)
Ralph-Bergstr%C3%B6m_108,BERGSTRÖM Ralph,Spelare i IFK Göteborg (ifkdb.se ID Ralph-Bergstr%C3%B6m_108)
Bengt-Berndtsson_110,BERNDTSSON Bengt,Spelare i IFK Göteborg (ifkdb.se ID Bengt-Berndtsson_110)
